Strategy,FS,Gap,FavMin,Cond,Card,Races,Hits,ROI%,HitRate%,AvgPay,TrainROI%,TestROI%,TrainRaces,TestRaces,PosYears
K1W7_BEL_FS11-13_Gap0.30_Fav0.30_fast_all,11-13,0.3,0.3,fast,all,52,13,-1.69,25.0,471.9,1.37,-18.49,44,8,5/12
K1W7_BEL_FS11-13_Gap0.30_Fav0.33_fast_all,11-13,0.3,0.33,fast,all,52,13,-1.69,25.0,471.9,1.37,-18.49,44,8,5/12
K1W7_BEL_FS11-13_Gap0.30_Fav0.35_fast_all,11-13,0.3,0.35,fast,all,52,13,-1.69,25.0,471.9,1.37,-18.49,44,8,5/12
K1W7_BEL_FS11-13_Gap0.30_Fav0.37_fast_all,11-13,0.3,0.37,fast,all,52,13,-1.69,25.0,471.9,1.37,-18.49,44,8,5/12
K1W7_BEL_FS11-13_Gap0.30_Fav0.40_fast_all,11-13,0.3,0.4,fast,all,52,13,-1.69,25.0,471.9,1.37,-18.49,44,8,5/12
K1W7_BEL_FS11-13_Gap0.30_Fav0.42_fast_all,11-13,0.3,0.42,fast,all,52,13,-1.69,25.0,471.9,1.37,-18.49,44,8,5/12
K1W7_BEL_FS9-13_Gap0.14_Fav0.30_fast_late,9-13,0.14,0.3,fast,late,305,81,-1.72,26.56,444.06,-10.51,43.11,255,50,6/13
K1W7_BEL_FS10-11_Gap0.18_Fav0.37_all_all,10-11,0.18,0.37,all,all,194,64,-1.75,32.99,357.38,-22.79,87.51,157,37,5/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.33_all_late,9-13,0.1,0.33,all,late,367,99,-1.76,26.98,437.01,-10.46,33.89,295,72,6/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.33_fast_all,9-13,0.08,0.33,fast,all,608,175,-1.78,28.78,409.48,-5.15,13.3,497,111,7/13
K1W7_BEL_FS11-12_Gap0.08_Fav0.00_fast_all,11-12,0.08,0.0,fast,all,401,79,-1.87,19.7,597.75,-7.52,21.57,323,78,8/13
K1W7_BEL_FS9-12_Gap0.05_Fav0.45_fast_late,9-12,0.05,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.08_Fav0.45_fast_late,9-12,0.08,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.10_Fav0.45_fast_late,9-12,0.1,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.12_Fav0.45_fast_late,9-12,0.12,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.14_Fav0.45_fast_late,9-12,0.14,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.15_Fav0.45_fast_late,9-12,0.15,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.18_Fav0.45_fast_late,9-12,0.18,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.20_Fav0.45_fast_late,9-12,0.2,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.22_Fav0.45_fast_late,9-12,0.22,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-12_Gap0.25_Fav0.45_fast_late,9-12,0.25,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.05_Fav0.45_fast_late,9-13,0.05,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.08_Fav0.45_fast_late,9-13,0.08,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.10_Fav0.45_fast_late,9-13,0.1,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.12_Fav0.45_fast_late,9-13,0.12,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.14_Fav0.45_fast_late,9-13,0.14,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.15_Fav0.45_fast_late,9-13,0.15,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.18_Fav0.45_fast_late,9-13,0.18,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.20_Fav0.45_fast_late,9-13,0.2,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.22_Fav0.45_fast_late,9-13,0.22,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS9-13_Gap0.25_Fav0.45_fast_late,9-13,0.25,0.45,fast,late,77,28,-1.87,36.36,323.84,-30.91,128.82,63,14,5/12
K1W7_BEL_FS10-14_Gap0.12_Fav0.30_all_midlate,10-14,0.12,0.3,all,midlate,438,99,-1.91,22.6,520.76,-11.9,48.01,365,73,8/13
K1W7_BEL_FS9-12_Gap0.10_Fav0.33_fast_all,9-12,0.1,0.33,fast,all,592,174,-1.92,29.39,400.44,-6.02,16.45,484,108,8/13
K1W7_BEL_FS10-13_Gap0.14_Fav0.00_all_all,10-13,0.14,0.0,all,all,506,118,-1.94,23.32,504.58,-8.3,27.44,416,90,7/13
K1W7_BEL_FS10-11_Gap0.18_Fav0.40_all_all,10-11,0.18,0.4,all,all,146,49,-2.0,33.56,350.39,-27.52,115.75,120,26,4/13
K1W7_BEL_FS10-12_Gap0.30_Fav0.42_all_midlate,10-12,0.3,0.42,all,midlate,83,28,-2.07,33.73,348.37,-6.52,34.53,74,9,7/13
K1W7_BEL_FS9-13_Gap0.15_Fav0.30_fast_all,9-13,0.15,0.3,fast,all,582,162,-2.11,27.84,422.01,-5.59,14.26,480,102,8/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.30_fast_late,9-13,0.1,0.3,fast,late,370,95,-2.12,25.68,457.46,-11.25,40.7,305,65,7/13
K1W7_BEL_FS11-14_Gap0.12_Fav0.00_fast_late,11-14,0.12,0.0,fast,late,160,30,-2.22,18.75,625.82,-20.22,90.58,134,26,5/13
K1W7_BEL_FS9-13_Gap0.10_Fav0.33_all_all,9-13,0.1,0.33,all,all,779,223,-2.33,28.63,409.42,-4.97,9.33,635,144,6/13
K1W7_BEL_FS9-12_Gap0.14_Fav0.00_fast_midlate,9-12,0.14,0.0,fast,midlate,484,124,-2.33,25.62,457.47,-6.4,17.35,401,83,8/13
K1W7_BEL_FS11-14_Gap0.08_Fav0.00_fast_all,11-14,0.08,0.0,fast,all,420,80,-2.37,19.05,615.07,-7.29,18.53,340,80,7/13
K1W7_BEL_FS9-12_Gap0.14_Fav0.30_fast_midlate,9-12,0.14,0.3,fast,midlate,466,122,-2.38,26.18,447.46,-7.38,21.75,386,80,9/13
K1W7_BEL_FS10-13_Gap0.10_Fav0.30_fast_late,10-13,0.1,0.3,fast,late,227,53,-2.43,23.35,501.47,-15.11,64.85,191,36,6/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.33_fast_all,9-13,0.05,0.33,fast,all,614,176,-2.51,28.66,408.13,-5.81,12.29,502,112,7/13
K1W7_BEL_FS10-13_Gap0.05_Fav0.45_all_all,10-13,0.05,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.08_Fav0.45_all_all,10-13,0.08,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.10_Fav0.45_all_all,10-13,0.1,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.12_Fav0.45_all_all,10-13,0.12,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.14_Fav0.45_all_all,10-13,0.14,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.15_Fav0.45_all_all,10-13,0.15,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.18_Fav0.45_all_all,10-13,0.18,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.20_Fav0.45_all_all,10-13,0.2,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.22_Fav0.45_all_all,10-13,0.22,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS10-13_Gap0.25_Fav0.45_all_all,10-13,0.25,0.45,all,all,111,41,-2.51,36.94,316.71,-17.79,81.93,94,17,7/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.33_all_midlate,9-13,0.08,0.33,all,midlate,588,160,-2.55,27.21,429.74,-5.98,12.69,480,108,7/13
K1W7_BEL_FS10-12_Gap0.15_Fav0.00_all_late,10-12,0.15,0.0,all,late,242,56,-2.55,23.14,505.35,-25.58,110.33,201,41,6/13
K1W7_BEL_FS11-12_Gap0.08_Fav0.30_all_late,11-12,0.08,0.3,all,late,182,39,-2.56,21.43,545.64,-28.41,98.73,145,37,5/13
K1W7_BEL_FS9-12_Gap0.10_Fav0.30_fast_midlate,9-12,0.1,0.3,fast,midlate,575,153,-2.58,26.61,439.35,-7.26,18.87,472,103,7/13
K1W7_BEL_FS10-13_Gap0.10_Fav0.30_fast_all,10-13,0.1,0.3,fast,all,442,106,-2.6,23.98,487.38,-7.44,21.09,367,75,8/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.30_fast_late,9-13,0.05,0.3,fast,late,405,101,-2.61,24.94,468.65,-8.46,22.74,329,76,6/13
K1W7_BEL_FS10-14_Gap0.12_Fav0.00_fast_midlate,10-14,0.12,0.0,fast,midlate,387,82,-2.64,21.19,551.38,-8.92,30.24,325,62,8/13
K1W7_BEL_FS9-12_Gap0.14_Fav0.33_all_late,9-12,0.14,0.33,all,late,336,91,-2.65,27.08,431.32,-15.14,51.44,273,63,5/13
K1W7_BEL_FS9-12_Gap0.12_Fav0.33_all_midlate,9-12,0.12,0.33,all,midlate,557,151,-2.66,27.11,430.86,-8.11,22.53,458,99,7/13
K1W7_BEL_FS10-11_Gap0.12_Fav0.30_fast_late,10-11,0.12,0.3,fast,late,146,37,-2.81,25.34,460.22,-28.62,193.1,129,17,6/13
K1W7_BEL_FS9-13_Gap0.15_Fav0.00_fast_all,9-13,0.15,0.0,fast,all,592,163,-2.82,27.53,423.53,-5.8,11.0,487,105,8/13
K1W7_BEL_FS10-14_Gap0.10_Fav0.30_fast_late,10-14,0.1,0.3,fast,late,228,53,-2.86,23.25,501.47,-15.55,64.85,192,36,6/13
K1W7_BEL_FS9-12_Gap0.25_Fav0.42_all_all,9-12,0.25,0.42,all,all,257,93,-2.87,36.19,322.09,-12.87,39.58,208,49,6/13
K1W7_BEL_FS10-14_Gap0.14_Fav0.00_all_all,10-14,0.14,0.0,all,all,511,118,-2.9,23.09,504.58,-9.39,27.44,421,90,7/13
K1W7_BEL_FS10-12_Gap0.10_Fav0.30_all_midlate,10-12,0.1,0.3,all,midlate,459,106,-2.93,23.09,504.4,-11.18,36.77,380,79,7/13
K1W7_BEL_FS10-13_Gap0.12_Fav0.30_fast_all,10-13,0.12,0.3,fast,all,414,98,-2.93,23.67,492.08,-9.83,32.17,346,68,8/13
K1W7_BEL_FS9-12_Gap0.12_Fav0.33_all_all,9-12,0.12,0.33,all,all,744,212,-2.97,28.49,408.61,-7.4,17.19,610,134,7/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.33_all_midlate,9-13,0.05,0.33,all,midlate,592,161,-2.98,27.2,428.11,-6.47,12.69,484,108,6/13
K1W7_BEL_FS10-11_Gap0.15_Fav0.40_all_all,10-11,0.15,0.4,all,all,149,50,-2.98,33.56,346.94,-28.08,115.75,123,26,4/13
K1W7_BEL_FS9-12_Gap0.22_Fav0.42_fast_all,9-12,0.22,0.42,fast,all,225,78,-3.01,34.67,335.75,-15.17,45.64,180,45,6/13
K1W7_BEL_FS10-11_Gap0.30_Fav0.45_all_all,10-11,0.3,0.45,all,all,71,30,-3.04,42.25,275.38,-12.38,53.95,61,10,6/13
K1W7_BEL_FS10-13_Gap0.14_Fav0.30_all_all,10-13,0.14,0.3,all,all,482,115,-3.13,23.86,487.19,-10.61,30.33,394,88,8/13
K1W7_BEL_FS10-13_Gap0.14_Fav0.30_all_late,10-13,0.14,0.3,all,late,250,57,-3.19,22.8,509.52,-24.38,95.99,206,44,6/13
K1W7_BEL_FS9-12_Gap0.18_Fav0.42_fast_all,9-12,0.18,0.42,fast,all,227,79,-3.2,34.8,333.76,-15.28,45.64,182,45,6/13
K1W7_BEL_FS9-12_Gap0.20_Fav0.42_fast_all,9-12,0.2,0.42,fast,all,227,79,-3.2,34.8,333.76,-15.28,45.64,182,45,6/13
K1W7_BEL_FS10-11_Gap0.05_Fav0.40_all_all,10-11,0.05,0.4,all,all,150,51,-3.21,34.0,341.61,-28.15,115.75,124,26,4/13
K1W7_BEL_FS10-11_Gap0.08_Fav0.40_all_all,10-11,0.08,0.4,all,all,150,51,-3.21,34.0,341.61,-28.15,115.75,124,26,4/13
K1W7_BEL_FS10-11_Gap0.10_Fav0.40_all_all,10-11,0.1,0.4,all,all,150,51,-3.21,34.0,341.61,-28.15,115.75,124,26,4/13
K1W7_BEL_FS10-11_Gap0.12_Fav0.40_all_all,10-11,0.12,0.4,all,all,150,51,-3.21,34.0,341.61,-28.15,115.75,124,26,4/13
K1W7_BEL_FS10-11_Gap0.14_Fav0.40_all_all,10-11,0.14,0.4,all,all,150,51,-3.21,34.0,341.61,-28.15,115.75,124,26,4/13
K1W7_BEL_FS9-12_Gap0.10_Fav0.33_all_midlate,9-12,0.1,0.33,all,midlate,575,159,-3.23,27.65,419.97,-7.3,14.81,469,106,7/13
K1W7_BEL_FS10-12_Gap0.30_Fav0.00_all_midlate,10-12,0.3,0.0,all,midlate,84,28,-3.23,33.33,348.37,-7.76,34.53,75,9,7/13
K1W7_BEL_FS10-12_Gap0.30_Fav0.30_all_midlate,10-12,0.3,0.3,all,midlate,84,28,-3.23,33.33,348.37,-7.76,34.53,75,9,7/13
K1W7_BEL_FS10-12_Gap0.30_Fav0.33_all_midlate,10-12,0.3,0.33,all,midlate,84,28,-3.23,33.33,348.37,-7.76,34.53,75,9,7/13
K1W7_BEL_FS10-12_Gap0.30_Fav0.35_all_midlate,10-12,0.3,0.35,all,midlate,84,28,-3.23,33.33,348.37,-7.76,34.53,75,9,7/13
K1W7_BEL_FS10-12_Gap0.30_Fav0.37_all_midlate,10-12,0.3,0.37,all,midlate,84,28,-3.23,33.33,348.37,-7.76,34.53,75,9,7/13
K1W7_BEL_FS10-12_Gap0.30_Fav0.40_all_midlate,10-12,0.3,0.4,all,midlate,84,28,-3.23,33.33,348.37,-7.76,34.53,75,9,7/13
K1W7_BEL_FS10-14_Gap0.10_Fav0.30_fast_all,10-14,0.1,0.3,fast,all,445,106,-3.25,23.82,487.38,-8.19,21.09,370,75,8/13
K1W7_BEL_FS9-12_Gap0.08_Fav0.33_fast_late,9-12,0.08,0.33,fast,late,287,78,-3.3,27.18,426.95,-11.65,31.91,232,55,6/13
K1W7_BEL_FS10-12_Gap0.15_Fav0.30_all_late,10-12,0.15,0.3,all,late,232,55,-3.3,23.71,489.49,-28.07,115.59,192,40,6/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.33_all_late,9-13,0.08,0.33,all,late,373,99,-3.34,26.54,437.01,-11.96,32.06,300,73,6/13
K1W7_BEL_FS10-14_Gap0.05_Fav0.45_all_all,10-14,0.05,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.08_Fav0.45_all_all,10-14,0.08,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.10_Fav0.45_all_all,10-14,0.1,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.12_Fav0.45_all_all,10-14,0.12,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.14_Fav0.45_all_all,10-14,0.14,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.15_Fav0.45_all_all,10-14,0.15,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.18_Fav0.45_all_all,10-14,0.18,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.20_Fav0.45_all_all,10-14,0.2,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.22_Fav0.45_all_all,10-14,0.22,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS10-14_Gap0.25_Fav0.45_all_all,10-14,0.25,0.45,all,all,112,41,-3.39,36.61,316.71,-18.65,81.93,95,17,7/13
K1W7_BEL_FS9-12_Gap0.15_Fav0.30_fast_late,9-12,0.15,0.3,fast,late,285,77,-3.43,27.02,428.93,-14.42,52.24,238,47,6/13
K1W7_BEL_FS9-13_Gap0.15_Fav0.00_all_midlate,9-13,0.15,0.0,all,midlate,601,152,-3.47,25.29,458.01,-8.31,19.39,496,105,6/13
K1W7_BEL_FS11-14_Gap0.30_Fav0.00_fast_all,11-14,0.3,0.0,fast,all,53,13,-3.54,24.53,471.9,-0.89,-18.49,45,8,5/12
K1W7_BEL_FS11-14_Gap0.30_Fav0.30_fast_all,11-14,0.3,0.3,fast,all,53,13,-3.54,24.53,471.9,-0.89,-18.49,45,8,5/12
K1W7_BEL_FS11-14_Gap0.30_Fav0.33_fast_all,11-14,0.3,0.33,fast,all,53,13,-3.54,24.53,471.9,-0.89,-18.49,45,8,5/12
K1W7_BEL_FS11-14_Gap0.30_Fav0.35_fast_all,11-14,0.3,0.35,fast,all,53,13,-3.54,24.53,471.9,-0.89,-18.49,45,8,5/12
K1W7_BEL_FS11-14_Gap0.30_Fav0.37_fast_all,11-14,0.3,0.37,fast,all,53,13,-3.54,24.53,471.9,-0.89,-18.49,45,8,5/12
K1W7_BEL_FS11-14_Gap0.30_Fav0.40_fast_all,11-14,0.3,0.4,fast,all,53,13,-3.54,24.53,471.9,-0.89,-18.49,45,8,5/12
K1W7_BEL_FS11-14_Gap0.30_Fav0.42_fast_all,11-14,0.3,0.42,fast,all,53,13,-3.54,24.53,471.9,-0.89,-18.49,45,8,5/12
K1W7_BEL_FS10-14_Gap0.14_Fav0.30_all_late,10-14,0.14,0.3,all,late,251,57,-3.58,22.71,509.52,-24.74,95.99,207,44,6/13
K1W7_BEL_FS9-13_Gap0.25_Fav0.42_all_all,9-13,0.25,0.42,all,all,259,93,-3.62,35.91,322.09,-13.29,36.79,209,50,6/13
K1W7_BEL_FS10-14_Gap0.12_Fav0.30_fast_all,10-14,0.12,0.3,fast,all,417,98,-3.63,23.5,492.08,-10.6,32.17,349,68,8/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.30_fast_midlate,9-13,0.05,0.3,fast,midlate,632,160,-3.64,25.32,456.74,-6.06,7.12,516,116,8/13
K1W7_BEL_FS9-13_Gap0.08_Fav0.33_all_all,9-13,0.08,0.33,all,all,790,223,-3.69,28.23,409.42,-6.3,7.83,644,146,6/13
K1W7_BEL_FS9-12_Gap0.08_Fav0.33_fast_all,9-12,0.08,0.33,fast,all,603,174,-3.71,28.86,400.44,-7.74,14.33,493,110,7/13
K1W7_BEL_FS9-12_Gap0.10_Fav0.33_all_all,9-12,0.1,0.33,all,all,774,222,-3.83,28.68,402.33,-6.99,10.09,631,143,6/13
K1W7_BEL_FS9-13_Gap0.22_Fav0.42_fast_all,9-13,0.22,0.42,fast,all,227,78,-3.86,34.36,335.75,-15.64,42.48,181,46,5/13
K1W7_BEL_FS9-13_Gap0.15_Fav0.30_all_midlate,9-13,0.15,0.3,all,midlate,586,150,-3.91,25.6,450.46,-9.56,22.9,484,102,7/13
K1W7_BEL_FS10-14_Gap0.14_Fav0.30_all_all,10-14,0.14,0.3,all,all,486,115,-3.93,23.66,487.19,-11.51,30.33,398,88,8/13
K1W7_BEL_FS10-12_Gap0.12_Fav0.30_all_midlate,10-12,0.12,0.3,all,midlate,430,98,-3.93,22.79,505.83,-14.79,50.06,358,72,8/13
K1W7_BEL_FS9-12_Gap0.15_Fav0.30_fast_all,9-12,0.15,0.3,fast,all,576,161,-3.96,27.95,412.31,-8.08,15.4,475,101,8/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.33_all_late,9-13,0.05,0.33,all,late,377,100,-4.0,26.53,434.32,-12.65,32.06,304,73,6/13
K1W7_BEL_FS9-13_Gap0.05_Fav0.33_all_all,9-13,0.05,0.33,all,all,798,226,-4.02,28.32,406.67,-6.53,7.1,651,147,6/13
K1W7_BEL_FS10-13_Gap0.05_Fav0.30_all_midlate,10-13,0.05,0.3,all,midlate,501,113,-4.04,22.55,510.55,-10.05,24.18,413,88,8/13
K1W7_BEL_FS9-13_Gap0.18_Fav0.42_fast_all,9-13,0.18,0.42,fast,all,229,79,-4.05,34.5,333.76,-15.74,42.48,183,46,5/13
K1W7_BEL_FS9-13_Gap0.20_Fav0.42_fast_all,9-13,0.2,0.42,fast,all,229,79,-4.05,34.5,333.76,-15.74,42.48,183,46,5/13
K1W7_BEL_FS11-12_Gap0.14_Fav0.00_all_late,11-12,0.14,0.0,all,late,168,33,-4.06,19.64,586.13,-35.59,140.98,138,30,5/13
K1W7_BEL_FS10-12_Gap0.14_Fav0.00_all_all,10-12,0.14,0.0,all,all,500,117,-4.07,23.4,491.94,-11.2,28.87,411,89,7/13
K1W7_BEL_FS10-11_Gap0.14_Fav0.33_fast_midlate,10-11,0.14,0.33,fast,midlate,174,48,-4.1,27.59,417.18,-25.79,109.05,146,28,6/13
K1W7_BEL_FS10-13_Gap0.08_Fav0.30_all_midlate,10-13,0.08,0.3,all,midlate,487,110,-4.11,22.59,509.45,-11.02,28.57,402,85,7/13
K1W7_BEL_FS10-13_Gap0.30_Fav0.00_fast_midlate,10-13,0.3,0.0,fast,midlate,69,21,-4.11,30.43,378.06,-9.23,29.97,60,9,7/13
K1W7_BEL_FS10-13_Gap0.30_Fav0.30_fast_midlate,10-13,0.3,0.3,fast,midlate,69,21,-4.11,30.43,378.06,-9.23,29.97,60,9,7/13
K1W7_BEL_FS10-13_Gap0.30_Fav0.33_fast_midlate,10-13,0.3,0.33,fast,midlate,69,21,-4.11,30.43,378.06,-9.23,29.97,60,9,7/13
K1W7_BEL_FS10-13_Gap0.30_Fav0.35_fast_midlate,10-13,0.3,0.35,fast,midlate,69,21,-4.11,30.43,378.06,-9.23,29.97,60,9,7/13
K1W7_BEL_FS10-13_Gap0.30_Fav0.37_fast_midlate,10-13,0.3,0.37,fast,midlate,69,21,-4.11,30.43,378.06,-9.23,29.97,60,9,7/13
K1W7_BEL_FS10-13_Gap0.30_Fav0.40_fast_midlate,10-13,0.3,0.4,fast,midlate,69,21,-4.11,30.43,378.06,-9.23,29.97,60,9,7/13
K1W7_BEL_FS10-13_Gap0.30_Fav0.42_fast_midlate,10-13,0.3,0.42,fast,midlate,69,21,-4.11,30.43,378.06,-9.23,29.97,60,9,7/13
K1W7_BEL_FS10-12_Gap0.14_Fav0.00_fast_late,10-12,0.14,0.0,fast,late,197,47,-4.12,23.86,482.23,-22.9,104.65,168,29,7/13
K1W7_BEL_FS9-13_Gap0.14_Fav0.30_fast_all,9-13,0.14,0.3,fast,all,623,172,-4.13,27.61,416.7,-8.39,15.96,514,109,8/13
K1W7_BEL_FS10-11_Gap0.05_Fav0.33_all_late,10-11,0.05,0.33,all,late,159,41,-4.13,25.79,446.13,-26.19,99.07,131,28,6/13
K1W7_BEL_FS10-11_Gap0.08_Fav0.33_all_late,10-11,0.08,0.33,all,late,159,41,-4.13,25.79,446.13,-26.19,99.07,131,28,6/13
K1W7_BEL_FS11-12_Gap0.05_Fav0.30_all_late,11-12,0.05,0.3,all,late,185,39,-4.14,21.08,545.64,-29.86,98.73,148,37,5/13
K1W7_BEL_FS9-12_Gap0.05_Fav0.50_all_midlate,9-12,0.05,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.08_Fav0.50_all_midlate,9-12,0.08,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.10_Fav0.50_all_midlate,9-12,0.1,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.12_Fav0.50_all_midlate,9-12,0.12,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.14_Fav0.50_all_midlate,9-12,0.14,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.15_Fav0.50_all_midlate,9-12,0.15,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.18_Fav0.50_all_midlate,9-12,0.18,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.20_Fav0.50_all_midlate,9-12,0.2,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.22_Fav0.50_all_midlate,9-12,0.22,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.25_Fav0.50_all_midlate,9-12,0.25,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-12_Gap0.30_Fav0.50_all_midlate,9-12,0.3,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-13_Gap0.05_Fav0.50_all_midlate,9-13,0.05,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-13_Gap0.08_Fav0.50_all_midlate,9-13,0.08,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-13_Gap0.10_Fav0.50_all_midlate,9-13,0.1,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
K1W7_BEL_FS9-13_Gap0.12_Fav0.50_all_midlate,9-13,0.12,0.5,all,midlate,54,25,-4.17,46.3,248.4,-0.94,-25.85,47,7,5/12
